净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,上证涨跌,涨跌
2012-09-19,0.987,0.987,0.3,开放申购,开放赎回,0.4,1
2012-09-18,0.984,0.984,0.1,开放申购,开放赎回,-0.91,1
2012-09-17,0.983,0.983,-1.4,开放申购,开放赎回,-2.14,-1
2012-09-14,0.997,0.997,-0.2,开放申购,开放赎回,0.64,-1
2012-09-13,0.999,0.999,-1.09,开放申购,开放赎回,-0.76,-1
2012-09-12,1.01,1.01,0.3,开放申购,开放赎回,0.28,1
2012-09-11,1.007,1.007,-0.59,开放申购,开放赎回,-0.67,-1
2012-09-10,1.013,1.013,-0.1,开放申购,开放赎回,0.34,-1
2012-09-07,1.014,1.014,2.32,开放申购,开放赎回,3.7,1
2012-09-06,0.991,0.991,0.61,开放申购,开放赎回,0.7,1
2012-09-05,0.985,0.985,0.41,开放申购,开放赎回,-0.29,1
2012-09-04,0.981,0.981,-0.41,开放申购,开放赎回,-0.75,-1
2012-09-03,0.985,0.985,2.28,开放申购,开放赎回,0.57,1
2012-08-31,0.963,0.963,0.73,开放申购,开放赎回,-0.25,1
2012-08-30,0.956,0.956,-1.85,开放申购,开放赎回,-0.03,-1
2012-08-29,0.974,0.974,0.0,开放申购,开放赎回,-0.96,-1
2012-08-28,0.974,0.974,0.0,开放申购,开放赎回,0.85,-1
2012-08-27,0.974,0.974,-1.42,开放申购,开放赎回,-1.74,-1
2012-08-24,0.988,0.988,-1.3,开放申购,开放赎回,-0.99,-1
2012-08-23,1.001,1.001,-0.4,开放申购,开放赎回,0.25,-1
2012-08-22,1.005,1.005,-0.99,开放申购,开放赎回,-0.5,-1
2012-08-21,1.015,1.015,1.6,开放申购,开放赎回,0.54,1
2012-08-20,0.999,0.999,0.4,开放申购,开放赎回,-0.38,1
2012-08-17,0.995,0.995,-1.29,开放申购,开放赎回,0.13,-1
2012-08-16,1.008,1.008,-0.98,开放申购,开放赎回,-0.32,-1
2012-08-15,1.018,1.018,-0.1,开放申购,开放赎回,-1.1,-1
2012-08-14,1.019,1.019,-0.2,开放申购,开放赎回,0.3,-1
2012-08-13,1.021,1.021,-1.45,开放申购,开放赎回,-1.51,-1
2012-08-10,1.036,1.036,-0.58,开放申购,开放赎回,-0.24,-1
2012-08-09,1.042,1.042,2.06,开放申购,开放赎回,0.61,1
2012-08-08,1.021,1.021,-0.39,开放申购,开放赎回,0.16,-1
2012-08-07,1.025,1.025,0.59,开放申购,开放赎回,0.13,1
2012-08-06,1.019,1.019,1.9,开放申购,开放赎回,1.04,1
2012-08-03,1.0,1.0,1.94,开放申购,开放赎回,1.02,1
2012-08-02,0.981,0.981,-1.01,开放申购,开放赎回,-0.57,-1
2012-08-01,0.991,0.991,0.71,开放申购,开放赎回,0.94,1
2012-07-31,0.984,0.984,0.31,开放申购,开放赎回,-0.3,1
2012-07-30,0.981,0.981,-1.01,开放申购,开放赎回,-0.89,-1
2012-07-27,0.991,0.991,-0.7,开放申购,开放赎回,0.13,-1
2012-07-26,0.998,0.998,-1.19,开放申购,开放赎回,-0.48,-1
2012-07-25,1.01,1.01,-0.1,开放申购,开放赎回,-0.49,-1
2012-07-24,1.011,1.011,1.4,开放申购,开放赎回,0.24,1
2012-07-23,0.997,0.997,-0.7,开放申购,开放赎回,-1.26,-1
2012-07-20,1.004,1.004,-0.79,开放申购,开放赎回,-0.74,-1
2012-07-19,1.012,1.012,0.3,开放申购,开放赎回,0.73,1
2012-07-18,1.009,1.009,-1.75,开放申购,开放赎回,0.37,-1
2012-07-17,1.027,1.027,-0.39,开放申购,开放赎回,0.62,-1
2012-07-16,1.031,1.031,-2.09,开放申购,开放赎回,-1.74,-1
2012-07-13,1.053,1.053,-0.09,开放申购,开放赎回,0.02,-1
2012-07-12,1.054,1.054,1.74,开放申购,开放赎回,0.46,1
2012-07-11,1.036,1.036,0.68,开放申购,开放赎回,0.51,1
2012-07-10,1.029,1.029,-1.91,开放申购,开放赎回,-0.29,-1
2012-07-09,1.049,1.049,-1.13,开放申购,开放赎回,-2.37,-1
2012-07-06,1.061,1.061,2.81,开放申购,开放赎回,1.01,1
2012-07-05,1.032,1.032,-0.67,开放申购,开放赎回,-1.17,-1
2012-07-04,1.039,1.039,-0.95,开放申购,开放赎回,-0.08,-1
2012-07-03,1.049,1.049,1.25,开放申购,开放赎回,0.14,1
2012-07-02,1.036,1.036,0.29,开放申购,开放赎回,0.03,1
2012-06-29,1.033,1.033,1.27,开放申购,开放赎回,1.35,1
2012-06-28,1.02,1.02,-0.39,开放申购,开放赎回,-0.95,-1
2012-06-27,1.024,1.024,1.09,开放申购,开放赎回,-0.23,1
2012-06-26,1.013,1.013,0.3,开放申购,开放赎回,-0.09,1
2012-06-25,1.01,1.01,-1.94,开放申购,开放赎回,-1.63,-1
2012-06-21,1.03,1.03,-0.77,开放申购,开放赎回,-1.4,-1
2012-06-20,1.038,1.038,-0.29,开放申购,开放赎回,-0.34,-1
2012-06-19,1.041,1.041,-1.33,开放申购,开放赎回,-0.66,-1
2012-06-18,1.055,1.055,1.25,开放申购,开放赎回,0.4,1
2012-06-15,1.042,1.042,-0.48,开放申购,开放赎回,0.47,-1
2012-06-14,1.047,1.047,-0.19,开放申购,开放赎回,-0.99,-1
2012-06-13,1.049,1.049,1.35,开放申购,开放赎回,1.27,1
2012-06-12,1.035,1.035,0.39,开放申购,开放赎回,-0.7,1
2012-06-11,1.031,1.031,2.38,开放申购,开放赎回,1.07,1
2012-06-08,1.007,1.007,0.1,开放申购,开放赎回,-0.51,1
2012-06-07,1.006,1.006,0.1,开放申购,开放赎回,-0.71,1
2012-06-06,1.005,1.005,-0.2,开放申购,开放赎回,-0.1,-1
2012-06-05,1.007,1.007,-0.2,开放申购,开放赎回,0.15,-1
2012-06-04,1.009,1.009,-1.85,开放申购,开放赎回,-2.73,-1
2012-06-01,1.028,1.028,0.0,开放申购,开放赎回,0.05,-1
2012-05-31,1.028,1.028,0.39,开放申购,开放赎回,-0.52,1
2012-05-30,1.024,1.024,0.49,开放申购,开放赎回,-0.21,1
2012-05-29,1.019,1.019,1.39,开放申购,开放赎回,1.2,1
2012-05-28,1.005,1.005,1.62,开放申购,开放赎回,1.19,1
2012-05-25,0.989,0.989,-1.1,开放申购,开放赎回,-0.74,-1
2012-05-24,1.0,1.0,-0.79,开放申购,开放赎回,-0.53,-1
2012-05-23,1.008,1.008,0.7,开放申购,开放赎回,-0.42,1
2012-05-22,1.001,1.001,1.73,开放申购,开放赎回,1.06,1
2012-05-21,0.984,0.984,0.61,开放申购,开放赎回,0.16,1
2012-05-18,0.978,0.978,-1.01,开放申购,开放赎回,-1.44,-1
2012-05-17,0.988,0.988,1.13,开放申购,开放赎回,1.39,1
2012-05-16,0.977,0.977,-1.61,开放申购,开放赎回,-1.21,-1
2012-05-15,0.993,0.993,0.2,开放申购,开放赎回,-0.25,1
2012-05-14,0.991,0.991,-0.6,开放申购,开放赎回,-0.6,-1
2012-05-11,0.997,0.997,-0.8,开放申购,开放赎回,-0.63,-1
2012-05-10,1.005,1.005,0.4,开放申购,开放赎回,0.07,1
2012-05-09,1.001,1.001,-1.48,开放申购,开放赎回,-1.65,-1
2012-05-08,1.016,1.016,-0.68,开放申购,开放赎回,-0.12,-1
2012-05-07,1.023,1.023,0.79,开放申购,开放赎回,0.0,1
2012-05-04,1.015,1.015,0.89,开放申购,开放赎回,0.49,1
2012-05-03,1.006,1.006,0.6,开放申购,开放赎回,0.07,1
2012-05-02,1.0,1.0,2.25,开放申购,开放赎回,1.76,1
2012-04-27,0.978,0.978,-0.2,开放申购,开放赎回,-0.35,-1
2012-04-26,0.98,0.98,0.0,开放申购,开放赎回,-0.09,-1
2012-04-25,0.98,0.98,1.03,开放申购,开放赎回,0.75,1
2012-04-24,0.97,0.97,-0.72,开放申购,开放赎回,0.01,-1
2012-04-23,0.977,0.977,-1.81,开放申购,开放赎回,-0.76,-1
2012-04-20,0.995,0.995,0.0,开放申购,开放赎回,1.19,-1
2012-04-19,0.995,0.995,-0.4,开放申购,开放赎回,-0.09,-1
2012-04-18,0.999,0.999,2.67,开放申购,开放赎回,1.96,1
2012-04-17,0.973,0.973,-1.72,开放申购,开放赎回,-0.94,-1
2012-04-16,0.99,0.99,0.1,开放申购,开放赎回,-0.09,1
2012-04-13,0.989,0.989,0.2,开放申购,开放赎回,0.35,1
2012-04-12,0.987,0.987,1.54,开放申购,开放赎回,1.82,1
2012-04-11,0.972,0.972,-0.1,开放申购,开放赎回,0.13,-1
2012-04-10,0.973,0.973,1.04,开放申购,开放赎回,0.88,1
2012-04-09,0.963,0.963,-0.82,开放申购,开放赎回,-0.9,-1
2012-04-06,0.971,0.971,0.1,开放申购,开放赎回,0.19,1
2012-04-05,0.97,0.97,2.65,开放申购,开放赎回,1.74,1
2012-03-30,0.945,0.945,0.53,开放申购,开放赎回,0.47,1
2012-03-29,0.94,0.94,-0.53,开放申购,开放赎回,-1.43,-1
2012-03-28,0.945,0.945,-2.48,开放申购,开放赎回,-2.65,-1
2012-03-27,0.969,0.969,-0.92,开放申购,开放赎回,-0.15,-1
2012-03-26,0.978,0.978,0.2,开放申购,开放赎回,0.05,1
2012-03-23,0.976,0.976,-1.11,开放申购,开放赎回,-1.1,-1
2012-03-22,0.987,0.987,-0.1,开放申购,开放赎回,-0.1,-1
2012-03-21,0.988,0.988,-0.6,开放申购,开放赎回,0.06,-1
2012-03-20,0.994,0.994,-1.78,开放申购,开放赎回,-1.38,-1
2012-03-19,1.012,1.012,0.3,开放申购,开放赎回,0.23,1
2012-03-16,1.009,1.009,2.02,开放申购,开放赎回,1.3,1
2012-03-15,0.989,0.989,-0.2,开放申购,开放赎回,-0.73,-1
2012-03-14,0.991,0.991,-2.84,开放申购,开放赎回,-2.63,-1
2012-03-13,1.02,1.02,0.79,开放申购,开放赎回,0.86,1
2012-03-12,1.012,1.012,0.1,开放申购,开放赎回,-0.19,1
2012-03-09,1.011,1.011,1.3,开放申购,开放赎回,0.79,1
2012-03-08,0.998,0.998,0.81,开放申购,开放赎回,1.06,1
2012-03-07,0.99,0.99,-1.0,开放申购,开放赎回,-0.65,-1
2012-03-06,1.0,1.0,-1.09,开放申购,开放赎回,-1.41,-1
2012-03-05,1.011,1.011,-0.1,开放申购,开放赎回,-0.64,-1
2012-03-02,1.012,1.012,1.71,开放申购,开放赎回,1.43,1
2012-03-01,0.995,0.995,0.2,开放申购,开放赎回,-0.1,1
2012-02-29,0.993,0.993,-0.8,开放申购,开放赎回,-0.95,-1
2012-02-28,1.001,1.001,0.2,开放申购,开放赎回,0.2,1
2012-02-27,0.999,0.999,-0.3,开放申购,开放赎回,0.3,-1
2012-02-24,1.002,1.002,1.11,开放申购,开放赎回,1.25,1
2012-02-23,0.991,0.991,0.1,开放申购,开放赎回,0.25,1
2012-02-22,0.99,0.99,1.12,开放申购,开放赎回,0.93,1
2012-02-21,0.979,0.979,0.62,开放申购,开放赎回,0.75,1
2012-02-20,0.973,0.973,0.41,开放申购,开放赎回,0.27,1
2012-02-17,0.969,0.969,0.0,开放申购,开放赎回,0.01,-1
2012-02-16,0.969,0.969,-0.62,开放申购,开放赎回,-0.42,-1
2012-02-15,0.975,0.975,0.62,开放申购,开放赎回,0.94,1
2012-02-14,0.969,0.969,-0.31,开放申购,开放赎回,-0.3,-1
2012-02-13,0.972,0.972,0.21,开放申购,开放赎回,-0.01,1
2012-02-10,0.97,0.97,0.0,开放申购,开放赎回,0.1,-1
2012-02-09,0.97,0.97,0.21,开放申购,开放赎回,0.09,1
2012-02-08,0.968,0.968,1.47,开放申购,开放赎回,2.43,1
2012-02-07,0.954,0.954,-1.04,开放申购,开放赎回,-1.68,-1
2012-02-06,0.964,0.964,0.0,开放申购,开放赎回,0.03,-1
2012-02-03,0.964,0.964,0.63,开放申购,开放赎回,0.77,1
2012-02-02,0.958,0.958,0.95,开放申购,开放赎回,1.96,1
2012-02-01,0.949,0.949,-0.42,开放申购,开放赎回,-1.07,-1
2012-01-31,0.953,0.953,0.0,开放申购,开放赎回,0.33,-1
2012-01-30,0.953,0.953,-0.94,开放申购,开放赎回,-1.47,-1
2012-01-20,0.962,0.962,0.84,开放申购,开放赎回,1.0,1
2012-01-19,0.954,0.954,0.63,开放申购,开放赎回,1.31,1
2012-01-18,0.948,0.948,-0.94,开放申购,开放赎回,-1.39,-1
2012-01-17,0.957,0.957,1.27,开放申购,开放赎回,4.18,1
2012-01-16,0.945,0.945,-1.15,开放申购,开放赎回,-1.71,-1
2012-01-13,0.956,0.956,-0.83,开放申购,开放赎回,-1.34,-1
2012-01-12,0.964,0.964,-0.21,开放申购,开放赎回,-0.05,-1
2012-01-11,0.966,0.966,-0.21,开放申购,开放赎回,-0.42,-1
2012-01-10,0.968,0.968,0.94,开放申购,开放赎回,2.69,1
2012-01-09,0.959,0.959,0.63,开放申购,开放赎回,2.89,1
2012-01-06,0.953,0.953,-0.1,开放申购,开放赎回,0.7,-1
2012-01-05,0.954,0.954,-0.83,开放申购,开放赎回,-0.97,-1
2012-01-04,0.962,0.962,-0.82,开放申购,开放赎回,-1.37,-1
2011-12-30,0.97,0.97,0.41,开放申购,开放赎回,1.19,1
2011-12-29,0.966,0.966,0.31,开放申购,开放赎回,0.16,1
2011-12-28,0.963,0.963,-0.1,开放申购,开放赎回,0.18,-1
2011-12-27,0.964,0.964,-0.72,开放申购,开放赎回,-1.09,-1
2011-12-26,0.971,0.971,-0.31,开放申购,开放赎回,-0.67,-1
2011-12-23,0.974,0.974,0.21,开放申购,开放赎回,0.85,1
2011-12-22,0.972,0.972,0.1,开放申购,开放赎回,-0.22,1
2011-12-21,0.971,0.971,-0.61,开放申购,开放赎回,-1.12,-1
2011-12-20,0.977,0.977,-0.2,开放申购,开放赎回,-0.1,-1
2011-12-19,0.979,0.979,0.0,开放申购,开放赎回,-0.3,-1
2011-12-16,0.979,0.979,0.82,开放申购,开放赎回,2.01,1
2011-12-15,0.971,0.971,-0.31,开放申购,开放赎回,-2.14,-1
2011-12-14,0.974,0.974,-0.31,开放申购,开放赎回,-0.89,-1
2011-12-13,0.977,0.977,-0.51,开放申购,开放赎回,-1.87,-1
2011-12-12,0.982,0.982,-0.2,开放申购,开放赎回,-1.02,-1
2011-12-09,0.984,0.984,-0.3,开放申购,开放赎回,-0.62,-1
2011-12-08,0.987,0.987,-0.1,开放申购,开放赎回,-0.12,-1
2011-12-07,0.988,0.988,0.1,开放申购,开放赎回,0.29,1
2011-12-06,0.987,0.987,0.0,开放申购,开放赎回,-0.31,-1
2011-12-05,0.987,0.987,-0.9,开放申购,开放赎回,-1.16,-1
2011-12-02,0.996,0.996,-0.4,开放申购,开放赎回,-1.1,-1
2011-12-01,1.0,1.0,0.5,开放申购,开放赎回,2.29,1
2011-11-30,0.995,0.995,-0.8,开放申购,开放赎回,-3.27,-1
2011-11-29,1.003,1.003,0.3,开放申购,开放赎回,1.23,1
2011-11-28,1.0,1.0,0.2,开放申购,开放赎回,0.12,1
2011-11-25,0.998,0.998,-0.1,开放申购,开放赎回,-0.72,-1
2011-11-24,0.999,0.999,0.1,开放申购,开放赎回,0.1,1
2011-11-23,0.998,0.998,0.0,开放申购,开放赎回,-0.73,-1
2011-11-22,0.998,0.998,0.2,开放申购,开放赎回,-0.1,1
2011-11-21,0.996,0.996,-0.1,开放申购,开放赎回,-0.06,-1
2011-11-18,0.997,0.997,-0.4,开放申购,开放赎回,-1.89,-1
