净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,上证涨跌
2014-03-28,1.2720,1.2720,-2.68%,开放申购,开放赎回,-0.24%
2014-03-27,1.3070,1.3070,-2.39%,开放申购,开放赎回,-0.83%
2014-03-26,1.3390,1.3390,1.06%,开放申购,开放赎回,-0.18%
2014-03-25,1.3250,1.3250,-1.49%,开放申购,开放赎回,0.05%
2014-03-24,1.3450,1.3450,-0.59%,开放申购,开放赎回,0.91%
2014-03-21,1.3530,1.3530,1.05%,开放申购,开放赎回,2.72%
2014-03-20,1.3390,1.3390,-3.18%,开放申购,开放赎回,-1.40%
2014-03-19,1.3830,1.3830,-0.43%,开放申购,开放赎回,-0.17%
2014-03-18,1.3890,1.3890,-0.36%,开放申购,开放赎回,0.08%
2014-03-17,1.3940,1.3940,0.80%,开放申购,开放赎回,0.96%
2014-03-14,1.3830,1.3830,1.17%,开放申购,开放赎回,-0.73%
2014-03-13,1.3670,1.3670,2.40%,开放申购,开放赎回,1.07%
2014-03-12,1.3350,1.3350,0.53%,开放申购,开放赎回,-0.17%
2014-03-11,1.3280,1.3280,0.45%,开放申购,开放赎回,0.10%
2014-03-10,1.3220,1.3220,-2.51%,开放申购,开放赎回,-2.86%
2014-03-07,1.3560,1.3560,-0.15%,开放申购,开放赎回,-0.08%
2014-03-06,1.3580,1.3580,-0.51%,开放申购,开放赎回,0.32%
2014-03-05,1.3650,1.3650,0.29%,开放申购,开放赎回,-0.89%
2014-03-04,1.3610,1.3610,-1.16%,开放申购,开放赎回,-0.18%
2014-03-03,1.3770,1.3770,2.84%,开放申购,开放赎回,0.92%
2014-02-28,1.3390,1.3390,1.29%,开放申购,开放赎回,0.44%
2014-02-27,1.3220,1.3220,-1.56%,开放申购,开放赎回,0.30%
2014-02-26,1.3430,1.3430,-0.67%,开放申购,开放赎回,0.35%
2014-02-25,1.3520,1.3520,-4.92%,开放申购,开放赎回,-2.04%
2014-02-24,1.4220,1.4220,2.16%,开放申购,开放赎回,-1.75%
2014-02-21,1.3920,1.3920,0.36%,开放申购,开放赎回,-1.17%
2014-02-20,1.3870,1.3870,-1.77%,开放申购,开放赎回,-0.18%
2014-02-19,1.4120,1.4120,-1.33%,开放申购,开放赎回,1.11%
2014-02-18,1.4310,1.4310,-0.35%,开放申购,开放赎回,-0.77%
2014-02-17,1.4360,1.4360,3.16%,开放申购,开放赎回,0.92%
2014-02-14,1.3920,1.3920,2.58%,开放申购,开放赎回,0.83%
2014-02-13,1.3570,1.3570,-1.88%,开放申购,开放赎回,-0.55%
2014-02-12,1.3830,1.3830,0.73%,开放申购,开放赎回,0.30%
2014-02-11,1.3730,1.3730,-1.36%,开放申购,开放赎回,0.84%
2014-02-10,1.3920,1.3920,2.43%,开放申购,开放赎回,2.03%
2014-02-07,1.3590,1.3590,2.95%,开放申购,开放赎回,0.56%
2014-01-30,1.3200,1.3200,-1.49%,开放申购,开放赎回,-0.82%
2014-01-29,1.3400,1.3400,2.06%,开放申购,开放赎回,0.56%
2014-01-28,1.3130,1.3130,-1.20%,开放申购,开放赎回,0.26%
2014-01-27,1.3290,1.3290,-1.63%,开放申购,开放赎回,-1.03%
2014-01-24,1.3510,1.3510,1.05%,开放申购,开放赎回,0.60%
2014-01-23,1.3370,1.3370,0.91%,开放申购,开放赎回,-0.47%
2014-01-22,1.3250,1.3250,2.08%,开放申购,开放赎回,2.16%
2014-01-21,1.2980,1.2980,1.56%,开放申购,开放赎回,0.86%
2014-01-20,1.2780,1.2780,-1.92%,开放申购,开放赎回,-0.68%
2014-01-17,1.3030,1.3030,-1.06%,开放申购,开放赎回,-0.93%
2014-01-16,1.3170,1.3170,-1.35%,开放申购,开放赎回,0.02%
2014-01-15,1.3350,1.3350,1.68%,开放申购,开放赎回,-0.17%
2014-01-14,1.3130,1.3130,2.26%,开放申购,开放赎回,0.86%
2014-01-13,1.2840,1.2840,0.00%,开放申购,开放赎回,-0.19%
2014-01-10,1.2840,1.2840,-1.98%,开放申购,开放赎回,-0.71%
2014-01-09,1.3100,1.3100,-1.87%,开放申购,开放赎回,-0.82%
2014-01-08,1.3350,1.3350,1.68%,开放申购,开放赎回,-0.15%
2014-01-07,1.3130,1.3130,2.02%,开放申购,开放赎回,0.08%
2014-01-06,1.2870,1.2870,-1.83%,开放申购,开放赎回,-1.80%
2014-01-03,1.3110,1.3110,0.92%,开放申购,开放赎回,-1.24%
2014-01-02,1.2990,1.2990,2.12%,开放申购,开放赎回,-0.31%
2013-12-31,1.2720,1.2720,-0.24%,开放申购,开放赎回,0.88%
2013-12-30,1.2750,1.2750,0.24%,开放申购,开放赎回,-0.18%
2013-12-27,1.2720,1.2720,1.84%,开放申购,开放赎回,1.36%
2013-12-26,1.2490,1.2490,-1.34%,开放申购,开放赎回,-1.58%
2013-12-25,1.2660,1.2660,1.69%,开放申购,开放赎回,0.64%
2013-12-24,1.2450,1.2450,1.22%,开放申购,开放赎回,0.15%
2013-12-23,1.2300,1.2300,0.33%,开放申购,开放赎回,0.24%
2013-12-20,1.2260,1.2260,-1.21%,开放申购,开放赎回,-2.02%
2013-12-19,1.2410,1.2410,-0.56%,开放申购,开放赎回,-0.95%
2013-12-18,1.2480,1.2480,0.16%,开放申购,开放赎回,-0.13%
2013-12-17,1.2460,1.2460,-0.56%,开放申购,开放赎回,-0.45%
2013-12-16,1.2530,1.2530,-1.11%,开放申购,开放赎回,-1.60%
2013-12-13,1.2670,1.2670,0.08%,开放申购,开放赎回,-0.31%
2013-12-12,1.2660,1.2660,0.88%,开放申购,开放赎回,-0.06%
2013-12-11,1.2550,1.2550,-0.55%,开放申购,开放赎回,-1.49%
2013-12-10,1.2620,1.2620,-0.32%,开放申购,开放赎回,-0.03%
2013-12-09,1.2660,1.2660,0.72%,开放申购,开放赎回,0.05%
2013-12-06,1.2570,1.2570,-0.79%,开放申购,开放赎回,-0.44%
2013-12-05,1.2670,1.2670,-1.63%,开放申购,开放赎回,-0.21%
2013-12-04,1.2880,1.2880,0.78%,开放申购,开放赎回,1.31%
2013-12-03,1.2780,1.2780,1.51%,开放申购,开放赎回,0.69%
2013-12-02,1.2590,1.2590,-4.69%,开放申购,开放赎回,-0.59%
2013-11-29,1.3210,1.3210,1.38%,开放申购,开放赎回,0.05%
2013-11-28,1.3030,1.3030,0.93%,开放申购,开放赎回,0.83%
2013-11-27,1.2910,1.2910,1.02%,开放申购,开放赎回,0.82%
2013-11-26,1.2780,1.2780,-0.47%,开放申购,开放赎回,-0.14%
2013-11-25,1.2840,1.2840,0.16%,开放申购,开放赎回,-0.47%
2013-11-22,1.2820,1.2820,0.39%,开放申购,开放赎回,-0.43%
2013-11-21,1.2770,1.2770,-1.08%,开放申购,开放赎回,-0.04%
2013-11-20,1.2910,1.2910,1.18%,开放申购,开放赎回,0.62%
2013-11-19,1.2760,1.2760,0.55%,开放申购,开放赎回,-0.19%
2013-11-18,1.2690,1.2690,2.09%,开放申购,开放赎回,2.87%
2013-11-15,1.2430,1.2430,1.39%,开放申购,开放赎回,1.68%
2013-11-14,1.2260,1.2260,1.32%,开放申购,开放赎回,0.60%
2013-11-13,1.2100,1.2100,-1.47%,开放申购,开放赎回,-1.83%
2013-11-12,1.2280,1.2280,0.57%,开放申购,开放赎回,0.82%
2013-11-11,1.2210,1.2210,0.00%,开放申购,开放赎回,0.16%
2013-11-08,1.2210,1.2210,-1.45%,开放申购,开放赎回,-1.09%
2013-11-07,1.2390,1.2390,-0.88%,开放申购,开放赎回,-0.48%
2013-11-06,1.2500,1.2500,-1.42%,开放申购,开放赎回,-0.82%
2013-11-05,1.2680,1.2680,1.28%,开放申购,开放赎回,0.35%
2013-11-04,1.2520,1.2520,0.16%,开放申购,开放赎回,0.00%
2013-11-01,1.2500,1.2500,-0.08%,开放申购,开放赎回,0.37%
2013-10-31,1.2510,1.2510,-2.65%,开放申购,开放赎回,-0.87%
2013-10-30,1.2850,1.2850,1.98%,开放申购,开放赎回,1.48%
2013-10-29,1.2600,1.2600,-1.72%,开放申购,开放赎回,-0.23%
2013-10-28,1.2820,1.2820,0.00%,开放申购,开放赎回,0.04%
2013-10-25,1.2820,1.2820,-2.36%,开放申购,开放赎回,-1.45%
2013-10-24,1.3130,1.3130,-0.76%,开放申购,开放赎回,-0.86%
2013-10-23,1.3230,1.3230,-4.13%,开放申购,开放赎回,-1.25%
2013-10-22,1.3800,1.3800,-2.40%,开放申购,开放赎回,-0.83%
2013-10-21,1.4140,1.4140,3.44%,开放申购,开放赎回,1.62%
2013-10-18,1.3670,1.3670,1.94%,开放申购,开放赎回,0.24%
2013-10-17,1.3410,1.3410,-0.89%,开放申购,开放赎回,-0.21%
2013-10-16,1.3530,1.3530,-3.15%,开放申购,开放赎回,-1.81%
2013-10-15,1.3970,1.3970,-0.78%,开放申购,开放赎回,-0.19%
2013-10-14,1.4080,1.4080,0.93%,开放申购,开放赎回,0.43%
2013-10-11,1.3950,1.3950,1.97%,开放申购,开放赎回,1.70%
2013-10-10,1.3680,1.3680,-0.87%,开放申购,开放赎回,-0.94%
2013-10-09,1.3800,1.3800,1.85%,开放申购,开放赎回,0.62%
2013-10-08,1.3550,1.3550,1.27%,开放申购,开放赎回,1.08%
2013-09-30,1.3380,1.3380,0.83%,开放申购,开放赎回,0.68%
2013-09-27,1.3270,1.3270,0.45%,开放申购,开放赎回,0.20%
2013-09-26,1.3210,1.3210,-1.56%,开放申购,开放赎回,-1.94%
2013-09-25,1.3420,1.3420,0.07%,开放申购,开放赎回,-0.41%
2013-09-24,1.3410,1.3410,0.15%,开放申购,开放赎回,-0.61%
2013-09-23,1.3390,1.3390,2.68%,开放申购,开放赎回,1.33%
2013-09-18,1.3040,1.3040,0.77%,开放申购,开放赎回,0.29%
2013-09-17,1.2940,1.2940,-1.30%,开放申购,开放赎回,-2.05%
2013-09-16,1.3110,1.3110,1.16%,开放申购,开放赎回,-0.22%
2013-09-13,1.2960,1.2960,0.62%,开放申购,开放赎回,-0.86%
2013-09-12,1.2880,1.2880,-0.46%,开放申购,开放赎回,0.64%
2013-09-11,1.2940,1.2940,-2.12%,开放申购,开放赎回,0.15%
2013-09-10,1.3220,1.3220,-0.75%,开放申购,开放赎回,1.15%
2013-09-09,1.3320,1.3320,-0.08%,开放申购,开放赎回,3.39%
2013-09-06,1.3330,1.3330,0.60%,开放申购,开放赎回,0.83%
2013-09-05,1.3250,1.3250,0.91%,开放申购,开放赎回,-0.24%
2013-09-04,1.3130,1.3130,-0.45%,开放申购,开放赎回,0.21%
2013-09-03,1.3190,1.3190,1.93%,开放申购,开放赎回,1.18%
2013-09-02,1.2940,1.2940,1.73%,开放申购,开放赎回,0.00%
2013-08-30,1.2720,1.2720,-3.20%,开放申购,开放赎回,0.06%
2013-08-29,1.3140,1.3140,-0.45%,开放申购,开放赎回,-0.19%
2013-08-28,1.3200,1.3200,-2.00%,开放申购,开放赎回,-0.11%
2013-08-27,1.3470,1.3470,-0.22%,开放申购,开放赎回,0.34%
2013-08-26,1.3500,1.3500,1.43%,开放申购,开放赎回,1.90%
2013-08-23,1.3310,1.3310,0.53%,开放申购,开放赎回,-0.47%
2013-08-22,1.3240,1.3240,1.07%,开放申购,开放赎回,-0.28%
2013-08-21,1.3100,1.3100,0.08%,开放申购,开放赎回,0.02%
2013-08-20,1.3090,1.3090,-0.08%,开放申购,开放赎回,-0.62%
2013-08-19,1.3100,1.3100,2.18%,开放申购,开放赎回,0.83%
2013-08-16,1.2820,1.2820,-1.46%,开放申购,开放赎回,-0.64%
2013-08-15,1.3010,1.3010,-1.14%,开放申购,开放赎回,-0.87%
2013-08-14,1.3160,1.3160,-0.38%,开放申购,开放赎回,-0.29%
2013-08-13,1.3210,1.3210,0.84%,开放申购,开放赎回,0.23%
2013-08-12,1.3100,1.3100,0.77%,开放申购,开放赎回,2.39%
2013-08-09,1.3000,1.3000,-0.23%,开放申购,开放赎回,0.36%
2013-08-08,1.3030,1.3030,0.00%,开放申购,开放赎回,-0.09%
2013-08-07,1.3030,1.3030,-1.66%,开放申购,开放赎回,-0.67%
2013-08-06,1.3250,1.3250,1.07%,开放申购,开放赎回,0.49%
2013-08-05,1.3110,1.3110,1.39%,开放申购,开放赎回,1.04%
2013-08-02,1.2930,1.2930,0.70%,开放申购,开放赎回,0.02%
2013-08-01,1.2840,1.2840,3.72%,开放申购,开放赎回,1.77%
2013-07-31,1.2380,1.2380,0.41%,开放申购,开放赎回,0.19%
2013-07-30,1.2330,1.2330,-1.04%,开放申购,开放赎回,0.70%
2013-07-29,1.2460,1.2460,-1.74%,开放申购,开放赎回,-1.72%
2013-07-26,1.2680,1.2680,-0.94%,开放申购,开放赎回,-0.51%
2013-07-25,1.2800,1.2800,-3.76%,开放申购,开放赎回,-0.60%
2013-07-24,1.3300,1.3300,-0.82%,开放申购,开放赎回,-0.52%
2013-07-23,1.3410,1.3410,2.37%,开放申购,开放赎回,1.95%
2013-07-22,1.3100,1.3100,1.95%,开放申购,开放赎回,0.61%
2013-07-19,1.2850,1.2850,-1.00%,开放申购,开放赎回,-1.52%
2013-07-18,1.2980,1.2980,0.08%,开放申购,开放赎回,-1.05%
2013-07-17,1.2970,1.2970,-1.97%,开放申购,开放赎回,-1.01%
2013-07-16,1.3230,1.3230,1.69%,开放申购,开放赎回,0.31%
2013-07-15,1.3010,1.3010,2.36%,开放申购,开放赎回,0.98%
2013-07-12,1.2710,1.2710,-0.16%,开放申购,开放赎回,-1.62%
2013-07-11,1.2730,1.2730,2.99%,开放申购,开放赎回,3.23%
2013-07-10,1.2360,1.2360,2.66%,开放申购,开放赎回,2.17%
2013-07-09,1.2040,1.2040,-0.33%,开放申购,开放赎回,0.37%
2013-07-08,1.2080,1.2080,-2.58%,开放申购,开放赎回,-2.44%
2013-07-05,1.2400,1.2400,-2.67%,开放申购,开放赎回,0.05%
2013-07-04,1.2740,1.2740,-1.32%,开放申购,开放赎回,0.59%
2013-07-03,1.2910,1.2910,1.02%,开放申购,开放赎回,-0.61%
2013-07-02,1.2780,1.2780,2.24%,开放申购,开放赎回,0.57%
2013-07-01,1.2500,1.2500,3.82%,开放申购,开放赎回,0.81%
2013-06-30,1.2040,1.2040,0.00%,开放申购,开放赎回,
2013-06-28,1.2040,1.2040,-0.25%,开放申购,开放赎回,1.50%
2013-06-27,1.2070,1.2070,-1.71%,开放申购,开放赎回,-0.08%
2013-06-26,1.2280,1.2280,5.14%,开放申购,开放赎回,-0.41%
2013-06-25,1.1680,1.1680,1.30%,开放申购,开放赎回,-0.19%
2013-06-24,1.1530,1.1530,-4.39%,开放申购,开放赎回,-5.30%
2013-06-21,1.2060,1.2060,-0.41%,开放申购,开放赎回,-0.52%
2013-06-20,1.2110,1.2110,-3.20%,开放申购,开放赎回,-2.77%
2013-06-19,1.2510,1.2510,-0.16%,开放申购,开放赎回,-0.73%
2013-06-18,1.2530,1.2530,0.16%,开放申购,开放赎回,0.14%
2013-06-17,1.2510,1.2510,0.48%,开放申购,开放赎回,-0.27%
2013-06-14,1.2450,1.2450,3.58%,开放申购,开放赎回,0.64%
2013-06-13,1.2020,1.2020,-1.64%,开放申购,开放赎回,-2.83%
2013-06-07,1.2220,1.2220,-0.89%,开放申购,开放赎回,-1.39%
2013-06-06,1.2330,1.2330,-0.96%,开放申购,开放赎回,-1.27%
2013-06-05,1.2450,1.2450,1.14%,开放申购,开放赎回,-0.07%
2013-06-04,1.2310,1.2310,-2.46%,开放申购,开放赎回,-1.17%
2013-06-03,1.2620,1.2620,-1.64%,开放申购,开放赎回,-0.06%
2013-05-31,1.2830,1.2830,-0.62%,开放申购,开放赎回,-0.74%
2013-05-30,1.2910,1.2910,-0.23%,开放申购,开放赎回,-0.27%
2013-05-29,1.2940,1.2940,0.31%,开放申购,开放赎回,0.12%
2013-05-28,1.2900,1.2900,-1.98%,开放申购,开放赎回,
2013-05-27,1.3160,1.3160,1.54%,开放申购,开放赎回,
2013-05-24,1.2960,1.2960,2.69%,开放申购,开放赎回,0.57%
2013-05-23,1.2620,1.2620,0.88%,开放申购,开放赎回,-1.16%
2013-05-22,1.2510,1.2510,-2.65%,开放申购,开放赎回,-0.12%
2013-05-21,1.2850,1.2850,1.58%,开放申购,开放赎回,0.22%
2013-05-20,1.2650,1.2650,2.26%,开放申购,开放赎回,0.75%
2013-05-17,1.2370,1.2370,3.08%,开放申购,开放赎回,1.38%
2013-05-16,1.2000,1.2000,0.93%,开放申购,开放赎回,1.21%
2013-05-15,1.1890,1.1890,3.93%,开放申购,开放赎回,0.35%
2013-05-14,1.1440,1.1440,-2.05%,开放申购,开放赎回,-1.11%
2013-05-13,1.1680,1.1680,1.13%,开放申购,开放赎回,-0.22%
2013-05-10,1.1550,1.1550,0.87%,开放申购,开放赎回,0.62%
2013-05-09,1.1450,1.1450,-0.17%,开放申购,开放赎回,-0.59%
2013-05-08,1.1470,1.1470,1.59%,开放申购,开放赎回,0.48%
2013-05-07,1.1290,1.1290,0.36%,开放申购,开放赎回,0.20%
2013-05-06,1.1250,1.1250,1.53%,开放申购,开放赎回,1.16%
2013-05-03,1.1080,1.1080,2.03%,开放申购,开放赎回,1.44%
2013-05-02,1.0860,1.0860,2.26%,开放申购,开放赎回,-0.17%
2013-04-26,1.0620,1.0620,-1.48%,开放申购,开放赎回,-0.97%
2013-04-25,1.0780,1.0780,-2.53%,开放申购,开放赎回,-0.86%
2013-04-24,1.1060,1.1060,2.12%,开放申购,开放赎回,1.55%
2013-04-23,1.0830,1.0830,-2.08%,开放申购,开放赎回,-2.57%
2013-04-22,1.1060,1.1060,1.75%,开放申购,开放赎回,-0.11%
2013-04-19,1.0870,1.0870,2.35%,开放申购,开放赎回,2.14%
2013-04-18,1.0620,1.0620,0.28%,开放申购,开放赎回,0.17%
2013-04-17,1.0590,1.0590,2.22%,开放申购,开放赎回,-0.05%
2013-04-16,1.0360,1.0360,1.67%,开放申购,开放赎回,0.59%
2013-04-15,1.0190,1.0190,-1.36%,开放申购,开放赎回,-1.13%
2013-04-12,1.0330,1.0330,0.00%,开放申购,开放赎回,-0.58%
2013-04-11,1.0330,1.0330,0.19%,开放申购,开放赎回,-0.30%
2013-04-10,1.0310,1.0310,-0.48%,开放申购,开放赎回,0.02%
2013-04-09,1.0360,1.0360,0.97%,开放申购,开放赎回,0.64%
2013-04-08,1.0260,1.0260,0.98%,开放申购,开放赎回,-0.62%
2013-04-03,1.0160,1.0160,-1.26%,开放申购,开放赎回,-0.11%
2013-04-02,1.0290,1.0290,-2.00%,开放申购,开放赎回,-0.30%
2013-04-01,1.0500,1.0500,-0.19%,开放申购,开放赎回,-0.10%
2013-03-29,1.0520,1.0520,0.00%,开放申购,开放赎回,0.01%
2013-03-28,1.0520,1.0520,-1.31%,开放申购,开放赎回,-2.82%
2013-03-27,1.0660,1.0660,0.00%,开放申购,开放赎回,0.16%
2013-03-26,1.0660,1.0660,-0.56%,开放申购,开放赎回,-1.25%
2013-03-25,1.0720,1.0720,0.56%,开放申购,开放赎回,-0.07%
2013-03-22,1.0660,1.0660,0.38%,开放申购,开放赎回,0.17%
2013-03-21,1.0620,1.0620,0.95%,开放申购,开放赎回,0.30%
2013-03-20,1.0520,1.0520,3.24%,开放申购,开放赎回,2.66%
2013-03-19,1.0190,1.0190,0.10%,开放申购,开放赎回,0.78%
2013-03-18,1.0180,1.0180,-0.10%,开放申购,开放赎回,-1.68%
2013-03-15,1.0190,1.0190,0.10%,开放申购,开放赎回,0.36%
2013-03-14,1.0180,1.0180,0.79%,开放申购,开放赎回,0.28%
2013-03-13,1.0100,1.0100,-0.88%,开放申购,开放赎回,-0.99%
2013-03-12,1.0190,1.0190,-1.92%,开放申购,开放赎回,-1.04%
2013-03-11,1.0390,1.0390,0.39%,开放申购,开放赎回,-0.35%
2013-03-08,1.0350,1.0350,-1.62%,开放申购,开放赎回,-0.24%
2013-03-07,1.0520,1.0520,-1.41%,开放申购,开放赎回,-0.98%
2013-03-06,1.0670,1.0670,1.14%,开放申购,开放赎回,0.90%
2013-03-05,1.0550,1.0550,3.13%,开放申购,开放赎回,2.33%
2013-03-04,1.0230,1.0230,-3.94%,开放申购,开放赎回,-3.65%
2013-03-01,1.0650,1.0650,1.43%,开放申购,开放赎回,-0.26%
2013-02-28,1.0500,1.0500,2.54%,开放申购,开放赎回,2.26%
2013-02-27,1.0240,1.0240,0.49%,开放申购,开放赎回,0.87%
2013-02-26,1.0190,1.0190,-0.97%,开放申购,开放赎回,-1.40%
2013-02-25,1.0290,1.0290,0.78%,开放申购,开放赎回,0.50%
2013-02-22,1.0210,1.0210,0.29%,开放申购,开放赎回,-0.51%
2013-02-21,1.0180,1.0180,-2.40%,开放申购,开放赎回,-2.97%
2013-02-20,1.0430,1.0430,1.86%,开放申购,开放赎回,0.60%
2013-02-19,1.0240,1.0240,-3.76%,开放申购,开放赎回,-1.60%
2013-02-18,1.0640,1.0640,-1.12%,开放申购,开放赎回,-0.45%
2013-02-08,1.0760,1.0760,1.32%,开放申购,开放赎回,0.57%
2013-02-07,1.0620,1.0620,0.28%,开放申购,开放赎回,-0.66%
2013-02-06,1.0590,1.0590,-0.28%,开放申购,开放赎回,0.06%
2013-02-05,1.0620,1.0620,1.53%,开放申购,开放赎回,0.20%
2013-02-04,1.0460,1.0460,0.10%,开放申购,开放赎回,0.38%
2013-02-01,1.0450,1.0450,1.06%,开放申购,开放赎回,1.41%
2013-01-31,1.0340,1.0340,-1.24%,开放申购,开放赎回,0.12%
2013-01-30,1.0470,1.0470,0.67%,开放申购,开放赎回,1.00%
2013-01-29,1.0400,1.0400,0.87%,开放申购,开放赎回,0.53%
2013-01-28,1.0310,1.0310,2.18%,开放申购,开放赎回,2.41%
2013-01-25,1.0090,1.0090,0.00%,开放申购,开放赎回,-0.49%
2013-01-24,1.0090,1.0090,-2.51%,开放申购,开放赎回,-0.79%
2013-01-23,1.0350,1.0350,-0.10%,开放申购,开放赎回,0.25%
2013-01-22,1.0360,1.0360,-1.52%,开放申购,开放赎回,-0.56%
2013-01-21,1.0520,1.0520,-0.57%,开放申购,开放赎回,0.48%
2013-01-18,1.0580,1.0580,1.05%,开放申购,开放赎回,1.41%
2013-01-17,1.0470,1.0470,-0.38%,开放申购,开放赎回,-1.06%
2013-01-16,1.0510,1.0510,-0.57%,开放申购,开放赎回,-0.70%
2013-01-15,1.0570,1.0570,1.34%,开放申购,开放赎回,0.60%
2013-01-14,1.0430,1.0430,3.27%,开放申购,开放赎回,3.06%
2013-01-11,1.0100,1.0100,-1.08%,开放申购,开放赎回,-1.78%
2013-01-10,1.0210,1.0210,-0.10%,开放申购,开放赎回,0.37%
2013-01-09,1.0220,1.0220,0.99%,开放申购,开放赎回,-0.03%
2013-01-08,1.0120,1.0120,0.80%,开放申购,开放赎回,-0.41%
2013-01-07,1.0040,1.0040,0.10%,开放申购,开放赎回,0.37%
2013-01-04,1.0030,1.0030,-1.67%,开放申购,开放赎回,0.35%
2012-12-31,1.0200,1.0200,0.89%,开放申购,开放赎回,1.61%
2012-12-28,1.0110,1.0110,1.20%,开放申购,开放赎回,1.24%
2012-12-27,0.9990,0.9990,-0.89%,开放申购,开放赎回,-0.60%
2012-12-26,1.0080,1.0080,0.70%,开放申购,开放赎回,0.25%
2012-12-25,1.0010,1.0010,2.14%,开放申购,开放赎回,2.53%
2012-12-24,0.9800,0.9800,0.93%,开放申购,开放赎回,0.27%
2012-12-21,0.9710,0.9710,0.31%,开放申购,开放赎回,-0.69%
2012-12-20,0.9680,0.9680,1.26%,开放申购,开放赎回,0.28%
2012-12-19,0.9560,0.9560,0.74%,开放申购,开放赎回,-0.01%
2012-12-18,0.9490,0.9490,-0.73%,开放申购,开放赎回,0.10%
2012-12-17,0.9560,0.9560,-0.93%,开放申购,开放赎回,0.45%
2012-12-14,0.9650,0.9650,3.54%,开放申购,开放赎回,4.32%
2012-12-13,0.9320,0.9320,-0.64%,开放申购,开放赎回,-1.02%
2012-12-12,0.9380,0.9380,0.00%,开放申购,开放赎回,0.39%
2012-12-11,0.9380,0.9380,-0.64%,开放申购,开放赎回,-0.44%
2012-12-10,0.9440,0.9440,1.07%,开放申购,开放赎回,1.07%
2012-12-07,0.9340,0.9340,0.54%,开放申购,开放赎回,1.60%
2012-12-06,0.9290,0.9290,0.22%,开放申购,开放赎回,-0.13%
2012-12-05,0.9270,0.9270,2.66%,开放申购,开放赎回,2.87%
2012-12-04,0.9030,0.9030,0.78%,开放申购,开放赎回,0.78%
2012-12-03,0.8960,0.8960,-0.67%,开放申购,开放赎回,-1.03%
2012-11-30,0.9020,0.9020,1.35%,开放申购,开放赎回,0.85%
2012-11-29,0.8900,0.8900,-0.34%,开放申购,开放赎回,-0.51%
2012-11-28,0.8930,0.8930,-1.11%,开放申购,开放赎回,-0.89%
2012-11-27,0.9030,0.9030,-1.20%,开放申购,开放赎回,-1.30%
2012-11-26,0.9140,0.9140,-0.87%,开放申购,开放赎回,-0.49%
2012-11-23,0.9220,0.9220,-0.11%,开放申购,开放赎回,0.58%
2012-11-22,0.9230,0.9230,-0.65%,开放申购,开放赎回,-0.72%
2012-11-21,0.9290,0.9290,0.22%,开放申购,开放赎回,1.07%
2012-11-20,0.9270,0.9270,0.43%,开放申购,开放赎回,-0.40%
2012-11-19,0.9230,0.9230,-0.75%,开放申购,开放赎回,0.11%
2012-11-16,0.9300,0.9300,-0.64%,开放申购,开放赎回,-0.77%
2012-11-15,0.9360,0.9360,-0.74%,开放申购,开放赎回,-1.22%
2012-11-14,0.9430,0.9430,0.43%,开放申购,开放赎回,0.37%
2012-11-13,0.9390,0.9390,-1.47%,开放申购,开放赎回,-1.51%
2012-11-12,0.9530,0.9530,0.11%,开放申购,开放赎回,0.49%
2012-11-09,0.9520,0.9520,-0.73%,开放申购,开放赎回,-0.12%
2012-11-08,0.9590,0.9590,-1.84%,开放申购,开放赎回,-1.63%
2012-11-07,0.9770,0.9770,-0.41%,开放申购,开放赎回,-0.01%
2012-11-06,0.9810,0.9810,-0.81%,开放申购,开放赎回,-0.38%
2012-11-05,0.9890,0.9890,-1.20%,开放申购,开放赎回,-0.14%
2012-11-02,1.0010,1.0010,-0.10%,开放申购,开放赎回,0.60%
2012-11-01,1.0020,1.0020,1.21%,开放申购,开放赎回,1.72%
2012-10-31,0.9900,0.9900,0.51%,开放申购,开放赎回,0.32%
2012-10-30,0.9850,0.9850,0.61%,开放申购,开放赎回,0.17%
2012-10-29,0.9790,0.9790,0.51%,开放申购,开放赎回,-0.35%
2012-10-26,0.9740,0.9740,-1.02%,开放申购,开放赎回,-1.68%
2012-10-25,0.9840,0.9840,-1.50%,开放申购,开放赎回,-0.68%
2012-10-24,0.9990,0.9990,-0.20%,开放申购,开放赎回,0.07%
2012-10-23,1.0010,1.0010,-1.86%,开放申购,开放赎回,-0.86%
2012-10-22,1.0200,1.0200,0.30%,开放申购,开放赎回,0.21%
2012-10-19,1.0170,1.0170,-0.10%,开放申购,开放赎回,-0.16%
2012-10-18,1.0180,1.0180,1.39%,开放申购,开放赎回,1.24%
2012-10-17,1.0040,1.0040,0.00%,开放申购,开放赎回,0.32%
2012-10-16,1.0040,1.0040,0.80%,开放申购,开放赎回,0.01%
2012-10-15,0.9960,0.9960,-0.30%,开放申购,开放赎回,-0.30%
2012-10-12,0.9990,0.9990,-0.30%,开放申购,开放赎回,0.10%
2012-10-11,1.0020,1.0020,-0.99%,开放申购,开放赎回,-0.81%
2012-10-10,1.0120,1.0120,0.70%,开放申购,开放赎回,0.22%
2012-10-09,1.0050,1.0050,2.13%,开放申购,开放赎回,1.97%
2012-10-08,0.9840,0.9840,-0.20%,开放申购,开放赎回,-0.56%
2012-09-30,0.9860,0.9860,0.00%,开放申购,开放赎回,
