净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,上证涨跌
2019-06-04,1.2719,1.8308,-2.40%,限制大额申购,开放赎回,-0.96%
2019-06-03,1.3032,1.8621,-0.55%,限制大额申购,开放赎回,-0.30%
2019-05-31,1.3104,1.8693,-1.36%,限制大额申购,开放赎回,-0.24%
2019-05-30,1.3285,1.8874,-1.06%,限制大额申购,开放赎回,-0.31%
2019-05-29,1.3428,1.9017,0.64%,限制大额申购,开放赎回,0.16%
2019-05-28,1.3342,1.8931,1.08%,限制大额申购,开放赎回,0.61%
2019-05-27,1.3200,1.8789,0.44%,限制大额申购,开放赎回,1.38%
2019-05-24,1.3142,1.8731,1.40%,限制大额申购,开放赎回,0.02%
2019-05-23,1.2961,1.8550,-3.41%,限制大额申购,开放赎回,-1.36%
2019-05-22,1.3419,1.9008,-0.94%,限制大额申购,开放赎回,-0.49%
2019-05-21,1.3547,1.9136,0.98%,限制大额申购,开放赎回,1.23%
2019-05-20,1.3415,1.9004,-2.44%,限制大额申购,开放赎回,-0.41%
2019-05-17,1.3750,1.9339,-2.89%,限制大额申购,开放赎回,-2.48%
2019-05-16,1.4159,1.9748,1.39%,限制大额申购,开放赎回,0.58%
2019-05-15,1.3965,1.9554,6.29%,限制大额申购,开放赎回,1.91%
2019-05-14,1.3139,1.8728,-0.88%,限制大额申购,开放赎回,-0.69%
2019-05-13,1.3255,1.8844,0.27%,限制大额申购,开放赎回,-1.21%
2019-05-10,1.3219,1.8808,5.17%,限制大额申购,开放赎回,3.10%
2019-05-09,1.2569,1.8158,-3.54%,限制大额申购,开放赎回,-1.48%
2019-05-08,1.3030,1.8619,-0.03%,限制大额申购,开放赎回,-1.12%
2019-05-07,1.3034,1.8623,2.20%,限制大额申购,开放赎回,0.69%
2019-05-06,1.2753,1.8342,-8.24%,限制大额申购,开放赎回,-5.58%
2019-04-30,1.3898,1.9487,0.60%,限制大额申购,开放赎回,0.52%
2019-04-29,1.3815,1.9404,0.70%,限制大额申购,开放赎回,-0.77%
2019-04-26,1.3719,1.9308,1.33%,限制大额申购,开放赎回,-1.20%
2019-04-25,1.3539,1.9128,-1.97%,限制大额申购,开放赎回,-2.43%
2019-04-24,1.3811,1.9400,-0.63%,限制大额申购,开放赎回,0.09%
2019-04-23,1.3898,1.9487,1.86%,限制大额申购,开放赎回,-0.51%
2019-04-22,1.3644,1.9233,-0.81%,限制大额申购,开放赎回,-1.70%
2019-04-19,1.3755,1.9344,-0.18%,限制大额申购,开放赎回,0.63%
2019-04-18,1.3780,1.9369,1.09%,限制大额申购,开放赎回,-0.40%
2019-04-17,1.3631,1.9220,1.05%,限制大额申购,开放赎回,0.29%
2019-04-16,1.3489,1.9078,1.85%,限制大额申购,开放赎回,2.39%
2019-04-15,1.3244,1.8833,-1.03%,限制大额申购,开放赎回,-0.34%
2019-04-12,1.3382,1.8971,0.06%,限制大额申购,开放赎回,-0.04%
2019-04-11,1.3374,1.8963,-4.79%,限制大额申购,开放赎回,-1.60%
2019-04-10,1.4047,1.9636,1.31%,限制大额申购,开放赎回,0.07%
2019-04-09,1.3866,1.9455,1.65%,限制大额申购,开放赎回,-0.16%
2019-04-08,1.3641,1.9230,0.42%,限制大额申购,开放赎回,-0.05%
2019-04-04,1.3584,1.9173,2.56%,限制大额申购,开放赎回,0.94%
2019-04-03,1.3245,1.8834,-0.67%,限制大额申购,开放赎回,1.24%
2019-04-02,1.3335,1.8924,-1.31%,限制大额申购,开放赎回,0.20%
2019-04-01,1.3512,1.9101,1.39%,限制大额申购,开放赎回,2.58%
2019-03-29,1.3327,1.8916,4.97%,限制大额申购,开放赎回,3.20%
2019-03-28,1.2696,1.8285,1.51%,限制大额申购,开放赎回,-0.92%
2019-03-27,1.2507,1.8096,2.96%,限制大额申购,开放赎回,0.85%
2019-03-26,1.2148,1.7737,0.50%,限制大额申购,开放赎回,-1.51%
2019-03-25,1.2088,1.7677,-2.73%,限制大额申购,开放赎回,-1.97%
2019-03-22,1.2427,1.8016,1.22%,限制大额申购,开放赎回,0.09%
2019-03-21,1.2277,1.7866,-0.82%,限制大额申购,开放赎回,0.35%
2019-03-20,1.2378,1.7967,0.44%,限制大额申购,开放赎回,-0.01%
2019-03-19,1.2324,1.7913,-1.04%,限制大额申购,开放赎回,-0.18%
2019-03-18,1.2453,1.8042,7.89%,限制大额申购,开放赎回,2.47%
2019-03-15,1.1542,1.7131,3.22%,限制大额申购,开放赎回,1.04%
2019-03-14,1.1182,1.6771,1.18%,限制大额申购,开放赎回,-1.20%
2019-03-13,1.1052,1.6641,0.28%,限制大额申购,开放赎回,-1.09%
2019-03-12,1.1021,1.6610,-0.81%,限制大额申购,开放赎回,1.10%
2019-03-11,1.1111,1.6700,3.84%,限制大额申购,开放赎回,1.92%
2019-03-08,1.0700,1.6289,-2.75%,限制大额申购,开放赎回,-4.40%
2019-03-07,1.1002,1.6591,-2.68%,限制大额申购,开放赎回,0.14%
2019-03-06,1.1305,1.6894,-0.91%,限制大额申购,开放赎回,1.57%
2019-03-05,1.1409,1.6998,0.18%,限制大额申购,开放赎回,0.88%
2019-03-04,1.1388,1.6977,1.27%,限制大额申购,开放赎回,1.12%
2019-03-01,1.1245,1.6834,4.01%,限制大额申购,开放赎回,1.80%
2019-02-28,1.0811,1.6400,0.93%,限制大额申购,开放赎回,-0.44%
2019-02-27,1.0711,1.6300,2.04%,限制大额申购,开放赎回,0.42%
2019-02-26,1.0497,1.6086,-2.12%,限制大额申购,开放赎回,-0.67%
2019-02-25,1.0724,1.6313,3.39%,开放申购,开放赎回,5.60%
2019-02-22,1.0372,1.5961,0.80%,开放申购,开放赎回,1.91%
2019-02-21,1.0290,1.5879,-1.06%,开放申购,开放赎回,-0.34%
2019-02-20,1.0400,1.5989,-0.50%,开放申购,开放赎回,0.20%
2019-02-19,1.0452,1.6041,-0.55%,开放申购,开放赎回,0.05%
2019-02-18,1.0510,1.6099,3.92%,开放申购,开放赎回,2.68%
2019-02-15,1.0114,1.5703,-2.10%,开放申购,开放赎回,-1.37%
2019-02-14,1.0331,1.5920,2.58%,开放申购,开放赎回,-0.05%
2019-02-13,1.0071,1.5660,1.18%,开放申购,开放赎回,1.84%
2019-02-12,0.9954,1.5543,0.30%,开放申购,开放赎回,0.68%
2019-02-11,0.9924,1.5513,4.43%,开放申购,开放赎回,1.36%
2019-02-01,0.9503,1.5092,1.45%,开放申购,开放赎回,1.30%
2019-01-31,0.9367,1.4956,1.56%,开放申购,开放赎回,0.35%
2019-01-30,0.9223,1.4812,-2.05%,开放申购,开放赎回,-0.72%
2019-01-29,0.9416,1.5005,0.58%,开放申购,开放赎回,-0.10%
2019-01-28,0.9362,1.4951,1.34%,开放申购,开放赎回,-0.18%
2019-01-25,0.9238,1.4827,0.08%,开放申购,开放赎回,0.39%
2019-01-24,0.9231,1.4820,0.85%,开放申购,开放赎回,0.41%
2019-01-23,0.9153,1.4742,0.31%,开放申购,开放赎回,0.05%
2019-01-22,0.9125,1.4714,-1.72%,开放申购,开放赎回,-1.18%
2019-01-21,0.9285,1.4874,1.41%,开放申购,开放赎回,0.56%
2019-01-18,0.9156,1.4745,2.47%,开放申购,开放赎回,1.42%
2019-01-17,0.8935,1.4524,-0.27%,开放申购,开放赎回,-0.42%
2019-01-16,0.8959,1.4548,-1.14%,开放申购,开放赎回,0.00%
2019-01-15,0.9062,1.4651,6.52%,开放申购,开放赎回,1.36%
2019-01-14,0.8507,1.4096,-1.30%,开放申购,开放赎回,
2019-01-11,0.8619,1.4208,1.93%,开放申购,开放赎回,
2019-01-10,0.8456,1.4045,-0.55%,开放申购,开放赎回,
2019-01-09,0.8503,1.4092,1.84%,开放申购,开放赎回,
2019-01-08,0.8349,1.3938,0.13%,开放申购,开放赎回,
2019-01-07,0.8338,1.3927,0.37%,开放申购,开放赎回,
2019-01-04,0.8307,1.3896,2.27%,开放申购,开放赎回,
2019-01-03,0.8123,1.3712,-2.65%,开放申购,开放赎回,
2019-01-02,0.8344,1.3933,-1.66%,开放申购,开放赎回,-1.15%
2018-12-31,0.8484,1.4073,--,开放申购,开放赎回,
2018-12-28,0.8485,1.4074,1.63%,开放申购,开放赎回,0.44%
2018-12-27,0.8349,1.3938,-0.38%,开放申购,开放赎回,-0.61%
2018-12-26,0.8381,1.3970,-1.53%,开放申购,开放赎回,-0.26%
2018-12-25,0.8511,1.4100,-0.25%,开放申购,开放赎回,
2018-12-24,0.8532,1.4121,0.72%,开放申购,开放赎回,0.43%
2018-12-21,0.8471,1.4060,-1.67%,开放申购,开放赎回,-0.79%
2018-12-20,0.8615,1.4204,-1.00%,开放申购,开放赎回,-0.52%
2018-12-19,0.8702,1.4291,-1.61%,开放申购,开放赎回,-1.05%
2018-12-18,0.8844,1.4433,-0.43%,暂停申购,暂停赎回,-0.82%
2018-12-17,0.8882,1.4471,-0.75%,暂停申购,暂停赎回,0.16%
2018-12-14,0.9177,1.4540,-1.57%,开放申购,开放赎回,
2018-12-13,0.9323,1.4686,1.87%,开放申购,开放赎回,1.23%
2018-12-12,0.9152,1.4515,0.60%,开放申购,开放赎回,0.31%
2018-12-11,0.9097,1.4460,0.78%,开放申购,开放赎回,0.37%
2018-12-10,0.9027,1.4390,-1.45%,开放申购,开放赎回,-0.82%
2018-12-07,0.9160,1.4523,0.28%,开放申购,开放赎回,0.03%
2018-12-06,0.9134,1.4497,-2.85%,开放申购,开放赎回,-1.68%
2018-12-05,0.9402,1.4765,0.75%,开放申购,开放赎回,-0.61%
2018-12-04,0.9332,1.4695,-0.04%,开放申购,开放赎回,0.42%
2018-12-03,0.9336,1.4699,4.86%,开放申购,开放赎回,2.57%
2018-11-30,0.8903,1.4266,3.03%,开放申购,开放赎回,0.81%
2018-11-29,0.8641,1.4004,0.31%,开放申购,开放赎回,-1.32%
2018-11-28,0.8614,1.3977,1.58%,开放申购,开放赎回,1.05%
2018-11-27,0.8480,1.3843,-0.43%,开放申购,开放赎回,-0.04%
2018-11-26,0.8517,1.3880,-0.43%,开放申购,开放赎回,-0.14%
2018-11-23,0.8554,1.3917,-2.32%,开放申购,开放赎回,-2.49%
2018-11-22,0.8757,1.4120,-0.02%,开放申购,开放赎回,-0.23%
2018-11-21,0.8759,1.4122,1.05%,开放申购,开放赎回,0.21%
2018-11-20,0.8668,1.4031,-2.38%,开放申购,开放赎回,-2.13%
2018-11-19,0.8879,1.4242,2.09%,开放申购,开放赎回,0.91%
2018-11-16,0.8697,1.4060,-0.01%,开放申购,开放赎回,0.41%
2018-11-15,0.8698,1.4061,0.76%,开放申购,开放赎回,1.36%
2018-11-14,0.8632,1.3995,-2.02%,开放申购,开放赎回,-0.85%
2018-11-13,0.8810,1.4173,3.25%,开放申购,开放赎回,0.93%
2018-11-12,0.8533,1.3896,-0.37%,开放申购,开放赎回,1.22%
2018-11-09,0.8565,1.3928,-0.73%,开放申购,开放赎回,-1.39%
2018-11-08,0.8628,1.3991,0.07%,开放申购,开放赎回,-0.22%
2018-11-07,0.8622,1.3985,-0.01%,开放申购,开放赎回,-0.68%
2018-11-06,0.8623,1.3986,-1.49%,开放申购,开放赎回,-0.23%
2018-11-05,0.8753,1.4116,-2.78%,开放申购,开放赎回,-0.41%
2018-11-02,0.9003,1.4366,5.78%,开放申购,开放赎回,2.70%
2018-11-01,0.8511,1.3874,2.54%,开放申购,开放赎回,0.13%
2018-10-31,0.8300,1.3663,3.72%,开放申购,开放赎回,1.35%
2018-10-30,0.8002,1.3365,-1.74%,开放申购,开放赎回,1.02%
2018-10-29,0.8144,1.3507,-8.90%,开放申购,开放赎回,-2.18%
2018-10-26,0.8940,1.4303,-2.60%,开放申购,开放赎回,-0.19%
2018-10-25,0.9179,1.4542,-2.20%,开放申购,开放赎回,0.02%
2018-10-24,0.9385,1.4748,-2.77%,开放申购,开放赎回,0.33%
2018-10-23,0.9652,1.5015,-7.37%,开放申购,开放赎回,-2.26%
2018-10-22,1.0420,1.5783,4.95%,开放申购,开放赎回,4.09%
2018-10-19,0.9929,1.5292,3.91%,开放申购,开放赎回,2.58%
2018-10-18,0.9555,1.4918,-2.40%,开放申购,开放赎回,-2.94%
2018-10-17,0.9790,1.5153,-0.51%,开放申购,开放赎回,0.60%
2018-10-16,0.9840,1.5203,-0.30%,开放申购,开放赎回,-0.85%
2018-10-15,0.9870,1.5233,-2.03%,开放申购,开放赎回,-1.49%
2018-10-12,1.0075,1.5438,3.00%,开放申购,开放赎回,0.91%
2018-10-11,0.9782,1.5145,-3.38%,开放申购,开放赎回,-5.22%
2018-10-10,1.0124,1.5487,-4.38%,开放申购,开放赎回,0.18%
2018-10-09,1.0588,1.5951,0.07%,开放申购,开放赎回,0.17%
2018-10-08,1.0581,1.5944,-5.86%,开放申购,开放赎回,-3.72%
2018-09-28,1.1240,1.6603,0.45%,开放申购,开放赎回,1.06%
2018-09-27,1.1190,1.6553,0.01%,开放申购,开放赎回,-0.54%
2018-09-26,1.1189,1.6552,3.02%,开放申购,开放赎回,0.92%
2018-09-25,1.0861,1.6224,-0.81%,开放申购,开放赎回,-0.58%
2018-09-21,1.0950,1.6313,3.60%,开放申购,开放赎回,2.50%
2018-09-20,1.0569,1.5932,-0.35%,开放申购,开放赎回,-0.06%
2018-09-19,1.0606,1.5969,2.78%,开放申购,开放赎回,1.14%
2018-09-18,1.0319,1.5682,2.79%,开放申购,开放赎回,1.82%
2018-09-17,1.0039,1.5402,0.28%,开放申购,开放赎回,-1.11%
2018-09-14,1.0011,1.5374,2.08%,开放申购,开放赎回,-0.18%
2018-09-13,0.9807,1.5170,-0.25%,开放申购,开放赎回,1.15%
2018-09-12,0.9832,1.5195,-2.39%,开放申购,开放赎回,-0.33%
2018-09-11,1.0073,1.5436,0.00%,开放申购,开放赎回,-0.18%
2018-09-10,1.0073,1.5436,-0.87%,开放申购,开放赎回,-1.21%
2018-09-07,1.0161,1.5524,1.35%,开放申购,开放赎回,0.40%
2018-09-06,1.0026,1.5389,-2.21%,开放申购,开放赎回,-0.47%
2018-09-05,1.0253,1.5616,-2.43%,开放申购,开放赎回,-1.68%
2018-09-04,1.0508,1.5871,0.55%,开放申购,开放赎回,1.10%
2018-09-03,1.0451,1.5814,-0.27%,开放申购,开放赎回,-0.17%
2018-08-31,1.0479,1.5842,-1.64%,开放申购,开放赎回,-0.46%
2018-08-30,1.0654,1.6017,-0.39%,开放申购,开放赎回,-1.14%
2018-08-29,1.0696,1.6059,-0.26%,开放申购,开放赎回,-0.31%
2018-08-28,1.0724,1.6087,-1.08%,开放申购,开放赎回,-0.10%
2018-08-27,1.0841,1.6204,4.46%,开放申购,开放赎回,1.89%
2018-08-24,1.0378,1.5741,-1.39%,开放申购,开放赎回,0.18%
2018-08-23,1.0524,1.5887,0.31%,开放申购,开放赎回,0.37%
2018-08-22,1.0491,1.5854,-1.14%,开放申购,开放赎回,-0.70%
2018-08-21,1.0612,1.5975,3.56%,开放申购,开放赎回,1.31%
2018-08-20,1.0247,1.5610,0.67%,开放申购,开放赎回,1.11%
2018-08-17,1.0179,1.5542,-0.49%,开放申购,开放赎回,-1.34%
2018-08-16,1.0229,1.5592,-3.34%,开放申购,开放赎回,-0.66%
2018-08-15,1.0582,1.5945,-3.39%,开放申购,开放赎回,-2.08%
2018-08-14,1.0953,1.6316,0.54%,开放申购,开放赎回,-0.18%
2018-08-13,1.0894,1.6257,-1.51%,开放申购,开放赎回,-0.34%
2018-08-10,1.1061,1.6424,0.16%,开放申购,开放赎回,0.03%
2018-08-09,1.1043,1.6406,2.78%,开放申购,开放赎回,1.83%
2018-08-08,1.0744,1.6107,-3.09%,开放申购,开放赎回,-1.27%
2018-08-07,1.1087,1.6450,2.61%,开放申购,开放赎回,2.74%
2018-08-06,1.0805,1.6168,-2.16%,开放申购,开放赎回,-1.29%
2018-08-03,1.1044,1.6407,-3.17%,开放申购,开放赎回,-1.00%
2018-08-02,1.1405,1.6768,-3.63%,开放申购,开放赎回,-2.00%
2018-08-01,1.1834,1.7197,-2.13%,开放申购,开放赎回,-1.80%
2018-07-31,1.2092,1.7455,0.48%,开放申购,开放赎回,0.26%
2018-07-30,1.2034,1.7397,-1.88%,开放申购,开放赎回,-0.16%
2018-07-27,1.2265,1.7628,1.08%,开放申购,开放赎回,-0.30%
2018-07-26,1.2134,1.7497,-1.46%,开放申购,开放赎回,-0.74%
2018-07-25,1.2314,1.7677,-0.56%,开放申购,开放赎回,-0.07%
2018-07-24,1.2383,1.7746,3.64%,开放申购,开放赎回,1.61%
2018-07-23,1.1948,1.7311,-1.79%,开放申购,开放赎回,1.07%
2018-07-20,1.2166,1.7529,0.07%,开放申购,开放赎回,2.05%
2018-07-19,1.2158,1.7521,-0.70%,开放申购,开放赎回,-0.53%
2018-07-18,1.2244,1.7607,-1.46%,开放申购,开放赎回,-0.39%
2018-07-17,1.2425,1.7788,-1.47%,开放申购,开放赎回,-0.57%
2018-07-16,1.2610,1.7973,0.06%,开放申购,开放赎回,-0.61%
2018-07-13,1.2603,1.7966,2.76%,开放申购,开放赎回,-0.23%
2018-07-12,1.2265,1.7628,2.86%,开放申购,开放赎回,2.16%
2018-07-11,1.1924,1.7287,-1.24%,开放申购,开放赎回,-1.76%
2018-07-10,1.2074,1.7437,0.07%,开放申购,开放赎回,0.44%
2018-07-09,1.2066,1.7429,3.10%,开放申购,开放赎回,2.47%
2018-07-06,1.1703,1.7066,0.45%,开放申购,开放赎回,0.49%
2018-07-05,1.1650,1.7010,-0.43%,开放申购,开放赎回,-0.91%
2018-07-04,1.1700,1.7060,-0.85%,开放申购,开放赎回,-1.00%
2018-07-03,1.1800,1.7160,-3.20%,开放申购,开放赎回,0.41%
2018-07-02,1.2190,1.7550,-0.89%,开放申购,开放赎回,-2.52%
2018-06-30,1.2300,1.7660,--,开放申购,开放赎回,
2018-06-29,1.2300,1.7660,2.76%,开放申购,开放赎回,2.17%
2018-06-28,1.1970,1.7330,-2.84%,开放申购,开放赎回,-0.93%
2018-06-27,1.2320,1.7680,-4.12%,开放申购,开放赎回,-1.10%
2018-06-26,1.2850,1.8210,-0.46%,开放申购,开放赎回,-0.52%
2018-06-25,1.2910,1.8270,1.57%,开放申购,开放赎回,-1.05%
2018-06-22,1.2710,1.8070,0.24%,开放申购,开放赎回,0.49%
2018-06-21,1.2680,1.8040,-1.32%,开放申购,开放赎回,-1.37%
2018-06-20,1.2850,1.8210,3.63%,开放申购,开放赎回,0.27%
2018-06-19,1.2400,1.7760,-4.47%,开放申购,开放赎回,-3.78%
2018-06-15,1.2980,1.8340,-0.54%,开放申购,开放赎回,-0.73%
2018-06-14,1.3050,1.8410,-1.66%,开放申购,开放赎回,-0.18%
2018-06-13,1.3270,1.8630,-0.97%,开放申购,开放赎回,-0.97%
2018-06-12,1.3400,1.8760,4.36%,开放申购,开放赎回,0.89%
2018-06-11,1.2840,1.8200,-0.31%,开放申购,开放赎回,-0.47%
2018-06-08,1.2880,1.8240,-1.00%,开放申购,开放赎回,-1.36%
2018-06-07,1.3010,1.8370,-0.38%,开放申购,开放赎回,-0.18%
2018-06-06,1.3060,1.8420,0.00%,开放申购,开放赎回,0.03%
2018-06-05,1.3060,1.8420,1.32%,开放申购,开放赎回,0.74%
2018-06-04,1.2890,1.8250,3.12%,开放申购,开放赎回,0.52%
2018-06-01,1.2500,1.7860,-1.96%,开放申购,开放赎回,-0.66%
2018-05-31,1.2750,1.8110,2.99%,开放申购,开放赎回,1.78%
2018-05-30,1.2380,1.7740,1.31%,开放申购,开放赎回,-2.53%
2018-05-29,1.2220,1.7580,-1.61%,开放申购,开放赎回,-0.47%
2018-05-28,1.2420,1.7780,4.81%,开放申购,开放赎回,-0.20%
2018-05-25,1.1850,1.7210,1.02%,开放申购,开放赎回,-0.42%
2018-05-24,1.1730,1.7090,-1.10%,开放申购,开放赎回,-0.45%
2018-05-23,1.1860,1.7220,-1.98%,开放申购,开放赎回,-1.41%
2018-05-22,1.2100,1.7460,0.67%,开放申购,开放赎回,0.02%
2018-05-21,1.2020,1.7380,-0.17%,开放申购,开放赎回,0.64%
2018-05-18,1.2040,1.7400,0.75%,开放申购,开放赎回,1.24%
2018-05-17,1.1950,1.7310,-2.05%,开放申购,开放赎回,-0.48%
2018-05-16,1.2200,1.7560,-0.08%,开放申购,开放赎回,-0.71%
2018-05-15,1.2210,1.7570,0.49%,开放申购,开放赎回,0.57%
2018-05-14,1.2150,1.7510,2.19%,开放申购,开放赎回,0.34%
2018-05-11,1.1890,1.7250,-1.08%,开放申购,开放赎回,-0.35%
2018-05-10,1.2020,1.7380,1.52%,开放申购,开放赎回,0.48%
2018-05-09,1.1840,1.7200,0.17%,开放申购,开放赎回,-0.07%
2018-05-08,1.1820,1.7180,0.85%,开放申购,开放赎回,0.79%
2018-05-07,1.1720,1.7080,5.68%,开放申购,开放赎回,1.48%
2018-05-04,1.1090,1.6450,0.36%,开放申购,开放赎回,-0.32%
2018-05-03,1.1050,1.6410,2.70%,开放申购,开放赎回,0.64%
2018-05-02,1.0760,1.6120,2.09%,开放申购,开放赎回,-0.03%
2018-04-27,1.0540,1.5900,0.00%,开放申购,开放赎回,0.23%
2018-04-26,1.0540,1.5900,-2.95%,开放申购,开放赎回,-1.38%
2018-04-25,1.0860,1.6220,-0.09%,开放申购,开放赎回,-0.35%
2018-04-24,1.0870,1.6230,3.13%,开放申购,开放赎回,1.99%
2018-04-23,1.0540,1.5900,-1.13%,开放申购,开放赎回,-0.11%
2018-04-20,1.0660,1.6020,-0.74%,开放申购,开放赎回,-1.47%
2018-04-19,1.0740,1.6100,2.87%,开放申购,开放赎回,0.84%
2018-04-18,1.0440,1.5800,-0.76%,开放申购,开放赎回,0.80%
2018-04-17,1.0520,1.5880,-1.87%,开放申购,开放赎回,-1.41%
2018-04-16,1.0720,1.6080,0.56%,开放申购,开放赎回,-1.53%
2018-04-13,1.0660,1.6020,-1.48%,开放申购,开放赎回,-0.66%
2018-04-12,1.0820,1.6180,-0.28%,开放申购,开放赎回,-0.87%
2018-04-11,1.0850,1.6210,-0.28%,开放申购,开放赎回,0.56%
2018-04-10,1.0880,1.6240,0.83%,开放申购,开放赎回,1.66%
2018-04-09,1.0790,1.6150,0.28%,开放申购,开放赎回,0.23%
2018-04-04,1.0760,1.6120,3.56%,开放申购,开放赎回,-0.18%
2018-04-03,1.0390,1.5750,0.78%,开放申购,开放赎回,-0.84%
2018-04-02,1.0310,1.5670,-0.19%,开放申购,开放赎回,-0.18%
2018-03-30,1.0330,1.5690,-0.39%,开放申购,开放赎回,0.26%
2018-03-29,1.0370,1.5730,3.70%,开放申购,开放赎回,1.22%
2018-03-28,1.0000,1.5360,-4.21%,开放申购,开放赎回,-1.40%
2018-03-27,1.0440,1.5800,-0.38%,开放申购,开放赎回,1.05%
2018-03-26,1.0480,1.5840,-0.10%,开放申购,开放赎回,-0.60%
2018-03-23,1.0490,1.5850,-2.51%,开放申购,开放赎回,-3.39%
2018-03-22,1.0760,1.6120,-2.54%,开放申购,开放赎回,-0.53%
2018-03-21,1.1040,1.6400,-0.36%,开放申购,开放赎回,-0.29%
2018-03-20,1.1080,1.6440,-1.16%,开放申购,开放赎回,0.35%
2018-03-19,1.1210,1.6570,0.45%,开放申购,开放赎回,0.29%
2018-03-16,1.1160,1.6520,-0.98%,开放申购,开放赎回,-0.65%
2018-03-15,1.1270,1.6630,2.18%,开放申购,开放赎回,-0.01%
2018-03-14,1.1030,1.6390,1.47%,开放申购,开放赎回,-0.57%
2018-03-13,1.0870,1.6230,-1.63%,开放申购,开放赎回,-0.49%
2018-03-12,1.1050,1.6410,-0.81%,开放申购,开放赎回,0.59%
2018-03-09,1.1140,1.6500,0.72%,开放申购,开放赎回,0.57%
2018-03-08,1.1060,1.6420,2.31%,开放申购,开放赎回,0.51%
2018-03-07,1.0810,1.6170,0.00%,开放申购,开放赎回,-0.55%
2018-03-06,1.0810,1.6170,0.65%,开放申购,开放赎回,1.00%
2018-03-05,1.0740,1.6100,-1.83%,开放申购,开放赎回,0.07%
2018-03-02,1.0940,1.6300,-0.82%,开放申购,开放赎回,-0.59%
2018-03-01,1.1030,1.6390,1.38%,开放申购,开放赎回,0.44%
2018-02-28,1.0880,1.6240,-2.86%,开放申购,开放赎回,-0.99%
2018-02-27,1.1200,1.6560,-1.32%,开放申购,开放赎回,-1.13%
2018-02-26,1.1350,1.6710,-0.35%,开放申购,开放赎回,1.23%
2018-02-23,1.1390,1.6750,-0.44%,开放申购,开放赎回,0.63%
2018-02-22,1.1440,1.6800,3.34%,开放申购,开放赎回,2.17%
2018-02-14,1.1070,1.6430,1.19%,开放申购,开放赎回,0.45%
2018-02-13,1.0940,1.6300,0.09%,开放申购,开放赎回,0.98%
2018-02-12,1.0930,1.6290,3.41%,开放申购,开放赎回,0.78%
2018-02-09,1.0570,1.5930,-1.67%,开放申购,开放赎回,-4.05%
2018-02-08,1.0750,1.6110,2.58%,开放申购,开放赎回,-1.43%
2018-02-07,1.0480,1.5840,-3.50%,开放申购,开放赎回,-1.82%
2018-02-06,1.0860,1.6220,-1.27%,开放申购,开放赎回,-3.35%
2018-02-05,1.1000,1.6360,-4.76%,开放申购,开放赎回,0.73%
2018-02-02,1.1550,1.6910,-0.86%,开放申购,开放赎回,0.44%
2018-02-01,1.1650,1.7010,-2.51%,开放申购,开放赎回,-0.97%
2018-01-31,1.1950,1.7310,1.62%,开放申购,开放赎回,-0.21%
2018-01-30,1.1760,1.7120,-0.68%,开放申购,开放赎回,-0.99%
2018-01-29,1.1840,1.7200,-4.36%,开放申购,开放赎回,-0.99%
2018-01-26,1.2380,1.7740,0.57%,开放申购,开放赎回,0.28%
2018-01-25,1.2310,1.7670,-0.81%,开放申购,开放赎回,-0.31%
2018-01-24,1.2410,1.7770,-1.66%,开放申购,开放赎回,0.37%
2018-01-23,1.2620,1.7980,-0.08%,开放申购,开放赎回,1.29%
2018-01-22,1.2630,1.7990,3.36%,开放申购,开放赎回,0.39%
2018-01-19,1.2220,1.7580,-1.37%,开放申购,开放赎回,0.38%
2018-01-18,1.2390,1.7750,1.39%,开放申购,开放赎回,0.87%
2018-01-17,1.2220,1.7580,-3.25%,开放申购,开放赎回,0.24%
2018-01-16,1.2630,1.7990,0.96%,开放申购,开放赎回,0.77%
2018-01-15,1.2510,1.7870,0.56%,开放申购,开放赎回,-0.54%
2018-01-12,1.2440,1.7800,1.55%,开放申购,开放赎回,0.10%
2018-01-11,1.2250,1.7610,-1.21%,开放申购,开放赎回,0.10%
2018-01-10,1.2400,1.7760,1.97%,开放申购,开放赎回,0.23%
2018-01-09,1.2160,1.7520,2.96%,开放申购,开放赎回,0.13%
2018-01-08,1.1810,1.7170,0.51%,开放申购,开放赎回,0.52%
2018-01-05,1.1750,1.7110,-0.42%,开放申购,开放赎回,0.18%
2018-01-04,1.1800,1.7160,2.88%,开放申购,开放赎回,0.49%
2018-01-03,1.1470,1.6830,0.35%,开放申购,开放赎回,0.62%
2018-01-02,1.1430,1.6790,0.18%,开放申购,开放赎回,1.24%
2017-12-31,1.1410,1.6770,--,开放申购,开放赎回,
2017-12-29,1.1410,1.6770,-1.21%,开放申购,开放赎回,0.33%
2017-12-28,1.1550,1.6910,4.05%,开放申购,开放赎回,0.63%
2017-12-27,1.1100,1.6460,-1.86%,开放申购,开放赎回,-0.92%
2017-12-26,1.1310,1.6670,-0.79%,开放申购,开放赎回,0.78%
2017-12-25,1.1400,1.6760,-0.09%,开放申购,开放赎回,-0.50%
2017-12-22,1.1410,1.6770,-1.72%,开放申购,开放赎回,-0.09%
2017-12-21,1.1610,1.6970,-0.17%,开放申购,开放赎回,0.38%
2017-12-20,1.1630,1.6990,2.02%,开放申购,开放赎回,-0.27%
2017-12-19,1.1400,1.6760,0.97%,开放申购,开放赎回,0.88%
